entire,campus,number,class_,seperate,major,class_name,prof,time,place
공과대학,서울,MECH471,02,전공선택,기계공학부,종합설계(영강),문두환,3(3),화(5) 과도관 410호 목(5) 과도관 410호
공과대학,서울,MECH483,00,전공선택,기계공학부,로봇공학(영강),박신석,3(3),월(6) 창의관 B114호 수(6) 창의관 B114호
경영대학,서울,BUSS213,07,전공필수,경영학과,중급회계I(영강),김재영,3(3),월(7-8) L-P 531호 수(7-8) L-P 531호
경영대학,서울,BUSS213,08,전공필수,경영학과,중급회계I(영강),이상혁,3(3),화(7-8) L-P 217호 목(7-8) L-P 217호
경영대학,서울,BUSS214,00,전공선택,경영학과,중급회계II,배길수,3(3),화(2) L-P 108호 목(2) L-P 108호
경영대학,서울,BUSS215,01,전공필수,경영학과,경영정보시스템,한재민,3(3),화(2) 현차관412 목(2) 현차관412
경영대학,서울,BUSS215,02,전공필수,경영학과,경영정보시스템(영강),홍세준,3(3),화(1) 현차관 301호 목(1) 현차관 301호
경영대학,서울,BUSS215,03,전공필수,경영학과,경영정보시스템(영강),이동원,3(3),화(5) L-P 107호 목(5) L-P 107호
경영대학,서울,BUSS215,04,전공필수,경영학과,경영정보시스템(영강),이건웅,3(3),월(5) L-P 207호 수(5) L-P 207호
경영대학,서울,BUSS215,05,전공필수,경영학과,경영정보시스템(영강),백지예,3(3),월(2) 현차관 B206호 수(2) 현차관 B206호
경영대학,서울,BUSS215,06,전공필수,경영학과,경영정보시스템(영강),박경배,3(3),월(6) L-P 217호 수(6) L-P 217호
경영대학,서울,BUSS215,07,전공필수,경영학과,경영정보시스템(영강),박경배,3(3),월(7-8) L-P 217호 수(7-8) L-P 217호
선택교양(기초과학),서울,PHYS161,40,교양,이과대학,"일반물리학실험Ⅰ 바이오의공('21학번 001 ~ 015), 재수강/미이수자",이기환,1(3),목(6-8) 신공학관B107호(실험실)
선택교양(기초과학),서울,PHYS161,41,교양,이과대학,"일반물리학실험Ⅰ 바이오의공('21학번 016 ~ 030), 재수강/미이수자",임재훈,1(3),목(6-8) 신공학관B106호(실험실)
선택교양(기초과학),서울,PHYS161,42,교양,이과대학,"일반물리학실험Ⅰ 바이오의공('21학번 031 ~ 046), 재수강/미이수자",김경태,1(3),목(6-8) 신공학관B103(실험실)
선택교양(기초과학),서울,PHYS161,43,교양,이과대학,"일반물리학실험Ⅰ 바이오의공('21학번 047 ~ 062), 재수강/미이수자",김준영,1(3),목(6-8) 신공학관B115호(실험실)
선택교양(기초과학),서울,PHYS161,44,교양,이과대학,"일반물리학실험Ⅰ 바이오의공('21학번 063 ~ 끝), 재수강/미이수자",김하음,1(3),목(6-8) 신공학관B114호(실험실)
선택교양(기초과학),서울,PHYS161,45,교양,이과대학,일반물리학실험Ⅰ 물리('21학번 101 ~ 116),김유래,1(3),금(2-4) 신공학관B107호(실험실)
선택교양(기초과학),서울,PHYS161,46,교양,이과대학,일반물리학실험Ⅰ 물리('21학번 117 ~ 133),유채현,1(3),금(2-4) 신공학관B106호(실험실)
선택교양(기초과학),서울,PHYS161,47,교양,이과대학,일반물리학실험Ⅰ 물리('21학번 134 ~ 끝),박종대,1(3),금(2-4) 신공학관B103(실험실)
선택교양(기초과학),서울,PHYS161,48,교양,이과대학,"일반물리학실험Ⅰ 화학('21학번 201 ~ 213), 재수강/미이수자",유채현,1(3),금(6-8) 신공학관B107호(실험실)
선택교양(기초과학),서울,PHYS161,49,교양,이과대학,"일반물리학실험Ⅰ 화학('21학번 214 ~ 226), 재수강/미이수자",박종대,1(3),금(6-8) 신공학관B106호(실험실)
공과대학,서울,ACEE491,00,전공선택,건축사회환경공학부,태양광시스템설계(영강),노준홍,3(3),화(6) 신공학관B102호 목(6) 신공학관B102호
1학년세미나,서울,GEKS005,H6,교양,교양교육원,1학년세미나Ⅰ,이재원,1(1),미정
1학년세미나,서울,GEKS005,H7,교양,교양교육원,1학년세미나Ⅰ,박유성,1(1),미정
1학년세미나,서울,GEKS005,H8,교양,교양교육원,1학년세미나Ⅰ,구자용,1(1),미정
1학년세미나,서울,GEKS005,H9,교양,교양교육원,1학년세미나Ⅰ,송주원,1(1),미정
1학년세미나,서울,GEKS005,HA,교양,교양교육원,1학년세미나Ⅰ,조형준,1(1),미정
1학년세미나,서울,GEKS005,HB,교양,교양교육원,1학년세미나Ⅰ,최태련,1(1),미정
1학년세미나,서울,GEKS005,HC,교양,교양교육원,1학년세미나Ⅰ,정환,1(1),미정
1학년세미나,서울,GEKS005,HD,교양,교양교육원,1학년세미나Ⅰ,최상범,1(1),미정
1학년세미나,서울,GEKS005,HE,교양,교양교육원,1학년세미나Ⅰ,정윤서,1(1),미정
1학년세미나,서울,GEKS005,HF,교양,교양교육원,1학년세미나Ⅰ,김경희,1(1),미정
선택교양,서울,PHEK120,02,교양,체육교육과,배드민턴 [체육교육과 수강금지/장소-화정체육관 보조경기장],방은혜,1(2),목(3-4) 
선택교양,서울,PHEK120,03,교양,체육교육과,배드민턴 [체육교육과 수강금지/장소-화정체육관 보조경기장],정연길,1(2),수(1-2) 
선택교양,서울,PHEK120,04,교양,체육교육과,배드민턴 [체육교육과 수강금지/장소-화정체육관 보조경기장],정연길,1(2),수(3-4) 
선택교양,서울,PHEK120,05,교양,체육교육과,배드민턴 [체육교육과 수강금지/장소-체육생활관 농구장],양재혁,1(2),화(1-2) 
선택교양,서울,PHEK120,06,교양,체육교육과,배드민턴 [체육교육과 수강금지/장소-화정체육관 보조경기장],정연길,1(2),화(1-2) 
선택교양,서울,PHEK120,07,교양,체육교육과,배드민턴 [체육교육과 수강금지/장소-화정체육관 보조경기장],정연길,1(2),화(3-4) 
선택교양,서울,PHEK123,01,교양,체육교육과,요가 [장소-화정체육관 에어로빅실],김다애,1(2),목(3-4) 
선택교양,서울,PHEK123,02,교양,체육교육과,요가 [장소-화정체육관 에어로빅실],김다애,1(2),목(5-6) 
선택교양,서울,PHEK123,03,교양,체육교육과,요가 [장소-화정체육관 에어로빅실],한연숙,1(2),화(3-4) 
선택교양,서울,PHEK123,04,교양,체육교육과,요가 [장소-체육생활관 무용실],한아름,1(2),수(1-2) 
공과대학,서울,KECE325,02,전공선택,전기전자공학부,통신이론,엄두섭,3(3),월(2) 창의관 106호 수(2) 창의관 106호
공과대학,서울,KECE325,03,전공선택,전기전자공학부,통신이론,고영채,3(3),월(2) 신공학관B105호 수(2) 신공학관B105호
공과대학,서울,KECE331,01,전공선택,전기전자공학부,반도체공학Ⅰ,이철진,3(3),화(1) 창의관 127호 목(1) 창의관 127호
공과대학,서울,KECE331,02,전공선택,전기전자공학부,반도체공학Ⅰ,김규태,3(3),화(1) 공학관 167호 목(1) 공학관 167호
공과대학,서울,KECE331,03,전공선택,전기전자공학부,반도체공학Ⅰ,유현용,3(3),화(1) 창의관 110호 목(1) 창의관 110호
공과대학,서울,KECE331,04,전공선택,전기전자공학부,반도체공학Ⅰ(영강),김수진,3(3),월(1) 창의관 205호 수(1) 창의관 205호
공과대학,서울,KECE343,00,전공선택,전기전자공학부,컴퓨터구조,김선욱,3(3),월(5) 창의관 110호 수(5) 창의관 110호
공과대학,서울,KECE361,01,전공선택,전기전자공학부,전력공학Ⅰ,이병준,3(3),월(5) 창의관 101호 월(5) 창의관 203호
공과대학,서울,KECE361,02,전공선택,전기전자공학부,전력공학Ⅰ,장길수,3(3),화(6) 공학관 369호 목(6) 공학관 369호
공과대학,서울,KECE361,03,전공선택,전기전자공학부,전력공학Ⅰ(영강),최승연,3(3),월(5) 창의관 207호 수(5) 창의관 207호
경영대학,서울,BUSS216,00,전공선택,경영학과,비즈니스애널리틱스I(영강),김기훈,3(3),화(2) 현차관 B206호 목(2) 현차관 B206호
경영대학,서울,BUSS238,01,전공선택,경영학과,광고론,이두희,3(3),월(2) L-P 530호 수(2) L-P 530호
경영대학,서울,BUSS238,02,전공선택,경영학과,광고론(영강),최진희,3(3),화(1) 현차관 B307호 목(1) 현차관 B307호
경영대학,서울,BUSS238,03,전공선택,경영학과,광고론(영강),최진희,3(3),화(2) 현차관 B307호 목(2) 현차관 B307호
경영대학,서울,BUSS244,01,전공선택,경영학과,관리회계 ?,김진배,3(3),월(6) 현차관412 수(6) 현차관412
경영대학,서울,BUSS244,02,전공선택,경영학과,관리회계(영강) ?,유승원,3(3),월(3-4) L-P 205호 수(3-4) L-P 205호
경영대학,서울,BUSS244,03,전공선택,경영학과,관리회계(영강),한승수,3(3),화(6) 현차관 303호 목(6) 현차관 303호
경영대학,서울,BUSS252,01,전공선택,경영학과,마케팅조사론(영강),유원상,3(3),화(1) 현차관 B204호 목(1) 현차관 B204호
경영대학,서울,BUSS252,02,전공선택,경영학과,마케팅조사론(영강),유시진,3(3),월(2) 현차관 B301호 수(2) 현차관 B301호
경영대학,서울,BUSS254,01,전공선택,경영학과,투자론(영강),김배호,3(3),화(1) L-P 207호 목(1) L-P 207호
선택교양(기초과학),서울,PHYS161,50,교양,이과대학,"일반물리학실험Ⅰ 화학('21학번 227 ~ 239), 재수강/미이수자",최일수,1(3),금(6-8) 신공학관B103(실험실)
선택교양(기초과학),서울,PHYS161,51,교양,이과대학,"일반물리학실험Ⅰ 화학('21학번 240 ~ 끝), 재수강/미이수자",김성은,1(3),금(6-8) 신공학관B115호(실험실)
선택교양(기초과학),서울,PHYS161,52,교양,이과대학,"일반물리학실험Ⅰ 이과대('21학번), 재수강/미이수자",정창근,1(3),금(6-8) 신공학관B114호(실험실)
선택교양(기초과학),서울,PHYS161,53,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 291~306), 재수강/미이수자",김동일,1(3),화(2-4) 이학관별관 506호
선택교양(기초과학),서울,PHYS161,54,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 307~끝), 재수강/미이수자",김준영,1(3),화(2-4) 이학관별관 301(실험실)
선택교양(기초과학),서울,PHYS161,55,교양,이과대학,"일반물리학실험Ⅰ 생명과학대('21학번, 재수강/미이수자 포함)",최일수,1(3),금(2-4) 신공학관B115호(실험실)
선택교양(기초과학),서울,PHYS161,56,교양,이과대학,"일반물리학실험Ⅰ 생명과학대('21학번, 재수강/미이수자 포함)",김성은,1(3),금(2-4) 신공학관B114호(실험실)
선택교양(기초과학),서울,PHYS183,01,교양,물리학과,"생명물리학및연습(영강) 생명과학대('21학번, 재수강/미이수자)",이동헌,3(3),화(2) 아산이학관 230호 목(2) 아산이학관 230호
선택교양(기초과학),서울,SMRT101,00,교양,스마트보안학부,스마트보안개론 스마트보안학부 교양필수,최진영 이원준한희 임종인,3(3),월(1) 생명과학관(동관)105호 수(1) 생명과학관(동관)105호
선택교양(기초과학),서울,SMRT111,00,교양,스마트보안학부,"C언어및실습 스마트보안학부 교양필수
실습강의시 과도관 209호에서 진행
",김승주,3(4),화(1-2) 미래융합 107호 목(1-2) 미래융합 107호
1학년세미나,서울,GEKS005,HG,교양,교양교육원,1학년세미나Ⅰ,최흥석,1(1),미정
1학년세미나,서울,GEKS005,HH,교양,교양교육원,1학년세미나Ⅰ,김선혁,1(1),미정
1학년세미나,서울,GEKS005,HI,교양,교양교육원,1학년세미나Ⅰ,최진욱,1(1),미정
1학년세미나,서울,GEKS005,HJ,교양,교양교육원,1학년세미나Ⅰ,김현준,1(1),미정
1학년세미나,서울,GEKS005,HK,교양,교양교육원,1학년세미나Ⅰ,김두래,1(1),미정
1학년세미나,서울,GEKS005,HL,교양,교양교육원,1학년세미나Ⅰ,김희강,1(1),미정
1학년세미나,서울,GEKS005,HM,교양,교양교육원,1학년세미나Ⅰ,윤견수,1(1),미정
1학년세미나,서울,GEKS005,HN,교양,교양교육원,1학년세미나Ⅰ,최상옥,1(1),미정
1학년세미나,서울,GEKS005,HO,교양,교양교육원,1학년세미나Ⅰ,이응균,1(1),미정
1학년세미나,서울,GEKS005,HP,교양,교양교육원,1학년세미나Ⅰ,임현,1(1),미정
선택교양,서울,PHEK123,05,교양,체육교육과,요가 [장소-체육생활관 무용실],한아름,1(2),수(3-4) 
선택교양,서울,PHEK124,01,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],오은선,1(2),화(1-2) 
선택교양,서울,PHEK124,02,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],오은선,1(2),화(3-4) 
선택교양,서울,PHEK124,03,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],김다애,1(2),목(1-2) 
선택교양,서울,PHEK124,04,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],김인경,1(2),월(1-2) 
선택교양,서울,PHEK124,05,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],김인경,1(2),월(3-4) 
선택교양,서울,PHEK126,01,교양,체육교육과,피트니스앤헬스 [장소-화정체육관 헬스장],이승희,1(2),금(1-2) 
선택교양,서울,PHEK126,02,교양,체육교육과,피트니스앤헬스 [장소-화정체육관 헬스장],최범권,1(2),수(3-4) 
선택교양,서울,PHEK126,03,교양,체육교육과,피트니스앤헬스 [장소-화정체육관 헬스장],최범권,1(2),수(5-6) 
선택교양,서울,PHEK128,01,교양,체육교육과,탁구 [장소-체육생활관 농구장],이승만,1(2),월(7-8) 
공과대학,서울,KECE403,01,전공필수,전기전자공학부,종합설계Ⅰ,고영채,3(6),금(8-11) 창의관 B113호 토(7-10) 창의관 B113호
공과대학,서울,KECE403,02,전공필수,전기전자공학부,종합설계Ⅰ,김운경,3(6),금(8-11) 공학관 167호 토(7-10) 공학관 167호
공과대학,서울,KECE403,03,전공필수,전기전자공학부,종합설계Ⅰ,이재성,3(6),금(8-11) 공학관 369호 토(7-10) 공학관 369호
공과대학,서울,KECE411,02,전공선택,전기전자공학부,전기전자재료공학,주병권,3(3),화(5-6) 공학관 162호
공과대학,서울,KECE415,00,전공선택,전기전자공학부,나노전자공학,김상식,3(3),화(7-8) 창의관 203호 목(7-8) 창의관 203호
공과대학,서울,KECE417,00,전공선택,전기전자공학부,병렬컴퓨팅,정창성,3(3),화(1) 공학관 250호 목(1) 공학관 250호
공과대학,서울,KECE421,01,전공선택,전기전자공학부,정보및부호화이론(영강),이상현,3(3),화(5) 공학관 250호 목(5) 공학관 250호
공과대학,서울,KECE423,01,전공선택,전기전자공학부,통신네트워크설계,백상헌,3(3),화(6) 신공학관B105호 화(6) 신공학관B109-전산실습실
공과대학,서울,KECE425,01,전공선택,전기전자공학부,이동통신공학,고영채,3(3),월(6) 공학관 250호 수(6) 공학관 250호
공과대학,서울,KECE427,00,전공선택,전기전자공학부,통신신호처리,이인규,3(3),월(5) 공학관 466호 수(5) 공학관 466호
경영대학,서울,BUSS254,02,전공선택,경영학과,투자론(영강),정지웅,3(3),월(6-8) 수(6-8) 
경영대학,서울,BUSS254,03,전공선택,경영학과,투자론(영강),손범진,3(3),월(1) 현차관412 수(1) 현차관412
경영대학,서울,BUSS254,04,전공선택,경영학과,투자론(영강),이희범,3(3),월(6) L-P 107호 수(6) L-P 107호
경영대학,서울,BUSS256,00,전공선택,경영학과,빅데이터분석과해석의기초,정호원,3(3),월(2) 현차관 B202호 수(2) 현차관 B202호
경영대학,서울,BUSS259,01,전공선택,경영학과,벤처경영 *학과제한없음,박진규,3(3),화(7-9) L-P 106호
경영대학,서울,BUSS259,02,전공선택,경영학과,벤처경영 *학과제한없음,이준만,3(3),화(7-9) L-P 208호
경영대학,서울,BUSS302,00,전공선택,경영학과,파이낸셜애널리틱스(영강) *학과제한없음,이희범,3(3),월(5) 현차관412 수(5) 현차관412
경영대학,서울,BUSS306,00,전공선택,경영학과,"전략적기술사업화 Topic Course(BUSS003)를 <전략적기술사업화>로 수강한 경우, 재수강 불가.",김진영,3(3),목(7-9) 현차관 301호
경영대학,서울,BUSS311,01,전공필수,경영학과,조직행동론(영강),권성우,3(3),월(5) 현차관 B301호 수(5) 현차관 B301호
경영대학,서울,BUSS311,02,전공필수,경영학과,조직행동론(영강),김태규,3(3),월(2) 현차관 B201호 수(2) 현차관 B201호
1학년세미나,서울,GEKS005,HQ,교양,교양교육원,1학년세미나Ⅰ,정해일,1(1),미정
1학년세미나,서울,GEKS005,HR,교양,교양교육원,1학년세미나Ⅰ,심동철,1(1),미정
1학년세미나,서울,GEKS005,HS,교양,교양교육원,1학년세미나Ⅰ,안준모,1(1),미정
1학년세미나,서울,GEKS005,HT,교양,교양교육원,1학년세미나Ⅰ,원은일,1(1),미정
1학년세미나,서울,GEKS005,HU,교양,교양교육원,1학년세미나Ⅰ,최수용,1(1),미정
1학년세미나,서울,GEKS005,HV,교양,교양교육원,1학년세미나Ⅰ,공수현,1(1),미정
1학년세미나,서울,GEKS005,HW,교양,교양교육원,1학년세미나Ⅰ,김학중,1(1),월(7-8) 아산이학관 331호
1학년세미나,서울,GEKS005,HX,교양,교양교육원,1학년세미나Ⅰ,윤효재,1(1),월(7-8) 
1학년세미나,서울,GEKS005,HY,교양,교양교육원,1학년세미나Ⅰ,김형수,1(1),미정
선택교양,서울,PHEK130,01,교양,체육교육과,현대인의몸과문화 [장소-화정체육관 체조장],라효상,1(2),목(5-6) 교육관 309호
선택교양,서울,PHEK130,02,교양,체육교육과,현대인의몸과문화 [장소-화정체육관 체조장],라효상,1(2),목(7-8) 교육관 313호
선택교양,서울,PHEK131,01,교양,체육교육과,캠핑과안전,오은선,1(2),화(7-8) 사대본관 113호
선택교양,서울,PHEK131,02,교양,체육교육과,캠핑과안전,윤주석,1(2),월(7-8) 사대본관 113호
선택교양,서울,PHIL101,00,교양,철학과,문학과철학,강용수,3(3),화(6) 교육관 506호 목(6) 교육관 506호
선택교양,서울,PHIL103,00,교양,철학과,경제와윤리,김경수,3(3),화(2) 법학관구관 206호 목(2) 법학관구관 206호
선택교양,서울,PHIL104,01,교양,철학과,성과욕망의철학,연희원,3(3),월(3-4) 교육관 303호 수(3-4) 교육관 303호
선택교양,서울,PHIL104,02,교양,철학과,성과욕망의철학,홍경실,3(3),화(2) 정경관 205호 목(2) 정경관 205호
선택교양,서울,PHIL109,01,교양,철학과,철학이란무엇인가?,김화성,3(3),화(3-4) 서관 314B호 목(3-4) 서관 314B호
선택교양,서울,PHIL109,02,교양,철학과,철학이란무엇인가?,강동원,3(3),월(5) 교육관 204호 수(5) 교육관 204호
공과대학,서울,KECE443,00,전공선택,전기전자공학부,객체지향프로그래밍언어및실습(영강),석준희,3(4),월(5-7) 신공학관B109-전산실습실 월(5-7) 애기능생활관 301호
공과대학,서울,KECE445,00,전공선택,전기전자공학부,데이터베이스,황인준,3(3),월(2) 공학관 164호 수(2) 공학관 164호
공과대학,서울,KECE449,00,전공선택,전기전자공학부,컴퓨터네트워크,김황남,3(3),월(7-8) 공학관 250호 수(7-8) 공학관 250호
공과대학,서울,KECE457,00,전공선택,전기전자공학부,전력경제,주성관,3(3),월(2) 수(2) 
공과대학,서울,KECE461,00,전공선택,전기전자공학부,아날로그집적회로,김철우,3(3),화(6) 공학관 250호 목(6) 공학관 250호
공과대학,서울,KECE463,00,전공선택,전기전자공학부,VLSI설계및실험,박종선,3(4),금(5-7) 공학관 167호
공과대학,서울,KECE471,00,전공선택,전기전자공학부,컴퓨터비젼,설상훈,3(3),월(3-4) 공학관 167호 수(3-4) 공학관 167호
공과대학,서울,KECE493,00,전공선택,전기전자공학부,반도체프로세스,박정호,3(3),월(5) 공학관 164호 수(5) 공학관 164호
공과대학,서울,KECE495,00,전공선택,전기전자공학부,전력전자공학(영강),이상빈,3(3),월(3-4) 공학관 164호 수(3-4) 공학관 164호
공과대학,서울,KECE499,01,전공선택,전기전자공학부,디지털영상처리,고성제,3(3),월(2) 공학관 366호 수(2) 공학관 366호
경영대학,서울,BUSS311,03,전공필수,경영학과,조직행동론(영강),이동섭,3(3),월(1) 현차관403 수(1) 현차관403
경영대학,서울,BUSS311,04,전공필수,경영학과,조직행동론(영강),장진욱,3(3),화(1) L-P 216호 목(1) L-P 216호
경영대학,서울,BUSS311,05,전공필수,경영학과,조직행동론,배보경,3(3),월(1) L-P 531호 수(1) L-P 531호
경영대학,서울,BUSS313,01,전공필수,경영학과,국제경영론,이재혁,3(3),월(2) L-P 217호 수(2) L-P 217호
경영대학,서울,BUSS313,02,전공필수,경영학과,국제경영론 *학과제한없음,신만수,3(3),월(5) L-P 208호 수(5) L-P 208호
경영대학,서울,BUSS313,03,전공필수,경영학과,국제경영론(영강),문정빈,3(3),화(6) L-P 107호 목(6) L-P 107호
경영대학,서울,BUSS313,04,전공필수,경영학과,국제경영론(영강),조경아,3(3),월(5) 현차관 B202호 수(5) 현차관 B202호
경영대학,서울,BUSS313,05,전공필수,경영학과,국제경영론(영강),신덕정,3(3),화(5) 현차관 301호 목(5) 현차관 301호
경영대학,서울,BUSS313,06,전공필수,경영학과,국제경영론(영강),조효은,3(3),월(1) L-P 217호 수(1) L-P 217호
경영대학,서울,BUSS317,00,전공선택,경영학과,소셜미디어애널리틱스(영강),고병완,3(3),화(6) L-P 207호 목(6) L-P 207호
1학년세미나,서울,GEKS005,HZ,교양,교양교육원,1학년세미나Ⅰ,이순재,1(1),미정
1학년세미나,서울,GEKS005,J1,교양,교양교육원,1학년세미나Ⅰ,남산,1(1),미정
1학년세미나,서울,GEKS005,J2,교양,교양교육원,1학년세미나Ⅰ,변동진,1(1),미정
1학년세미나,서울,GEKS005,J3,교양,교양교육원,1학년세미나Ⅰ,이재철,1(1),미정
1학년세미나,서울,GEKS005,J4,교양,교양교육원,1학년세미나Ⅰ,이종흔,1(1),미정
1학년세미나,서울,GEKS005,J5,교양,교양교육원,1학년세미나Ⅰ,임상호,1(1),미정
1학년세미나,서울,GEKS005,J6,교양,교양교육원,1학년세미나Ⅰ,김중훈,1(1),미정
1학년세미나,서울,GEKS005,J7,교양,교양교육원,1학년세미나Ⅰ,강경인,1(1),미정
1학년세미나,서울,GEKS005,J8,교양,교양교육원,1학년세미나Ⅰ,강영종,1(1),미정
1학년세미나,서울,GEKS005,J9,교양,교양교육원,1학년세미나Ⅰ,이우진,1(1),미정
선택교양,서울,PHIL109,03,교양,철학과,철학이란무엇인가?,이석배,3(3),화(1) 법학관구관 B103호 목(1) 법학관구관 B103호
선택교양,서울,PHIL114,01,교양,철학과,현대철학의탐구,임건태,3(3),월(6) 교육관 506호 수(6) 교육관 506호
선택교양,서울,PHIL114,02,교양,철학과,현대철학의탐구,조홍준,3(3),화(7-8) 서관 225호 목(7-8) 서관 225호
선택교양,서울,PHIL120,00,교양,철학과,그리스신화와비극,오현석,3(3),수(5) CJ법학관 315호 금(5) CJ법학관 315호
선택교양,서울,PHIL122,00,교양,철학과,문화의철학적이해,강용수,3(3),화(7-8) 교육관 303호 목(7-8) 교육관 303호
선택교양,서울,PHIL124,01,교양,철학과,현대사회의윤리적쟁점들,강경덕,3(3),월(3-4) 국제관423 수(3-4) 국제관423
선택교양,서울,PHIL124,02,교양,철학과,현대사회의윤리적쟁점들,김성호,3(3),화(2) 법학관구관 B102호 목(2) 법학관구관 B102호
선택교양,서울,PHIL131,00,교양,철학과,희랍어,편상범,3(3),월(1) 서관 224A호 수(1) 서관 224A호
선택교양,서울,PHIL140,00,교양,철학과,미학입문,김경수,3(3),화(3-4) 교양관 207호 목(3-4) 교양관 207호
선택교양,서울,PHIL141,01,교양,철학과,논리학입문,전영삼,3(3),화(3-4) 서관 314A호 목(3-4) 서관 314A호
경영대학,서울,BUSS325,00,전공선택,경영학과,Korean Business & Management in the Global Context(영강),Martin Hemmert,3(3),목(7-9) L-P 218호
경영대학,서울,BUSS331,00,전공선택,경영학과,국제무역론(영강),편주현,3(3),화(1) 현차관 303호 목(1) 현차관 303호
경영대학,서울,BUSS335,00,전공선택,경영학과,IT기반비즈니스모델,한재민,3(3),화(5) 현차관412 목(5) 현차관412
경영대학,서울,BUSS342,01,전공선택,경영학과,소비자행동 *1~2주차 수업 수강 필수(유연학기 과목이므로 1-2주차 수업을 듣지 못한 경우는 수강불가),박종원,3(3),화(6-8) L-P 531호 목(6-8) L-P 531호
경영대학,서울,BUSS342,02,전공선택,경영학과,소비자행동,류강석,3(3),월(6) L-P 531호 수(6) L-P 531호
경영대학,서울,BUSS342,03,전공선택,경영학과,소비자행동(영강),석관호,3(3),월(3-4) 현차관412 수(3-4) 현차관412
경영대학,서울,BUSS342,04,전공선택,경영학과,소비자행동(영강),윤성아,3(3),화(2) L-P 208호 목(2) L-P 208호
경영대학,서울,BUSS344,01,전공선택,경영학과,국제금융론(영강),정재호,3(3),월(5) 현차관403 수(5) 현차관403
경영대학,서울,BUSS344,02,전공선택,경영학과,국제금융론(영강),김순성,3(3),화(1) 현차관 B206호 목(1) 현차관 B206호
1학년세미나,서울,GEKS005,JA,교양,교양교육원,1학년세미나Ⅰ,윤영수,1(1),미정
1학년세미나,서울,GEKS005,JB,교양,교양교육원,1학년세미나Ⅰ,유철상,1(1),미정
1학년세미나,서울,GEKS005,JC,교양,교양교육원,1학년세미나Ⅰ,홍승관,1(1),미정
1학년세미나,서울,GEKS005,JD,교양,교양교육원,1학년세미나Ⅰ,공정식,1(1),미정
1학년세미나,서울,GEKS005,JE,교양,교양교육원,1학년세미나Ⅰ,지광습,1(1),미정
1학년세미나,서울,GEKS005,JF,교양,교양교육원,1학년세미나Ⅰ,이종섭,1(1),미정
1학년세미나,서울,GEKS005,JG,교양,교양교육원,1학년세미나Ⅰ,최항석,1(1),미정
1학년세미나,서울,GEKS005,JH,교양,교양교육원,1학년세미나Ⅰ,조훈희,1(1),미정
1학년세미나,서울,GEKS005,JI,교양,교양교육원,1학년세미나Ⅰ,이종구,1(1),미정
1학년세미나,서울,GEKS005,JJ,교양,교양교육원,1학년세미나Ⅰ,백경록,1(1),미정
선택교양,서울,PHIL143,00,교양,철학과,동양예술의철학적이해,빈동철,3(3),화(6) 서관 225호 목(6) 서관 225호
선택교양,서울,PHIL145,01,교양,철학과,불교와현대사회,이병욱,3(3),월(3-4) 교양관 201호 금(3-4) 교양관 201호
선택교양,서울,PHIL145,02,교양,철학과,불교와현대사회,마해륜,3(3),화(5) 교육관 304호 목(5) 교육관 304호
선택교양,서울,PHIL147,01,교양,철학과,서양철학입문,김선영,3(3),화(2) 정경관 206호 목(2) 정경관 206호
선택교양,서울,PHIL147,02,교양,철학과,서양철학입문,김성호,3(3),화(1) 서관 401호 목(1) 서관 401호
선택교양,서울,PHIL147,03,교양,철학과,서양철학입문,박지용,3(3),월(6) 교육관 501호 수(6) 교육관 501호
선택교양,서울,PHIL147,04,교양,철학과,서양철학입문,소병일,3(3),화(3-4) 정경관 508호 목(3-4) 정경관 508호
선택교양,서울,PHIL147,05,교양,철학과,서양철학입문,오현석,3(3),수(6) CJ법학관 315호 금(6) CJ법학관 315호
선택교양,서울,PHIL148,01,교양,철학과,동양철학입문,김동진,3(3),화(1) 교양관 104호 목(1) 교양관 104호
선택교양,서울,PHIL148,02,교양,철학과,동양철학입문,나우권,3(3),화(6) 교양관 105호 목(6) 교양관 105호
경영대학,서울,BUSS352,00,전공선택,경영학과,세무회계,윤성수,3(3),화(6) 현차관 B202호 목(6) 현차관 B202호
경영대학,서울,BUSS354,00,전공선택,경영학과,회계학이론 ?,유승원,3(3),월(2) L-P 205호 수(2) L-P 205호
경영대학,서울,BUSS355,00,전공선택,경영학과,노사관계론,김동원,3(3),금(5-6) 현차관 303호
경영대학,서울,BUSS358,00,전공선택,경영학과,인적자원관리(영강),김광현,3(3),월(2) 현차관 B205호 수(2) 현차관 B205호
경영대학,서울,BUSS361,00,전공선택,경영학과,고급회계,정석우,3(3),화(2) 현차관403 목(2) 현차관403
경영대학,서울,BUSS362,00,전공선택,경영학과,유통관리,김상용,3(3),월(2) L-P 108호 수(2) L-P 108호
경영대학,서울,BUSS365,00,전공선택,경영학과,조직디자인과경쟁우위(영강),김희천,3(3),월(6) 현차관403 수(6) 현차관403
